type,timestamp,source,event,event_type,entity_type,time_bucket,size_category,log_ip,destination,src_port,dst_port,length,level,pid
pcap,1776871256.0344372,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0344372,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0344372,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0344372,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0344372,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0344372,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0344372,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0347211,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2001:4860:4826:7700::,52498,443,98,,
pcap,1776871256.040837,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.040837,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.040837,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.040837,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0410228,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0410228,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0413892,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2001:4860:4826:7700::,52498,443,94,,
pcap,1776871256.0462906,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0462906,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0462906,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0462906,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0464716,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0464716,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0540009,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0540009,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0540009,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.055043,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.0553436,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2001:4860:4826:7700::,52498,443,94,,
pcap,1776871256.063898,2001:4860:4826:7700::,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,365,,
pcap,1776871256.0730011,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2001:4860:4826:7700::,52498,443,96,,
pcap,1776871256.0742455,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,medium,,2001:4860:4826:7700::,52498,443,105,,
pcap,1776871256.075315,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2001:4860:4826:7700::,52498,443,508,,
pcap,1776871256.0896575,2001:4860:4826:7700::,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,88,,
pcap,1776871256.0908911,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:830::200e,59187,443,1292,,
pcap,1776871256.0910108,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:830::200e,59187,443,1292,,
pcap,1776871256.0910406,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:830::200e,59187,443,1292,,
pcap,1776871256.0912163,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,medium,,2404:6800:4007:830::200e,59187,443,140,,
pcap,1776871256.091612,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:830::200e,59187,443,1288,,
pcap,1776871256.0916653,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:830::200e,59187,443,1174,,
pcap,1776871256.1114962,23.208.64.225,UDP connection,connection,ip,20,medium,,192.168.1.4,443,65206,288,,
pcap,1776871256.1114962,23.208.64.225,UDP connection,connection,ip,20,large,,192.168.1.4,443,65206,1494,,
pcap,1776871256.1114962,23.208.64.225,UDP connection,connection,ip,20,large,,192.168.1.4,443,65206,1494,,
pcap,1776871256.1114962,23.208.64.225,UDP connection,connection,ip,20,large,,192.168.1.4,443,65206,1084,,
pcap,1776871256.1114962,23.208.64.225,UDP connection,connection,ip,20,small,,192.168.1.4,443,65206,65,,
pcap,1776871256.1114962,23.208.64.225,UDP connection,connection,ip,20,small,,192.168.1.4,443,65206,63,,
pcap,1776871256.1114962,2001:4860:4826:7700::,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,64164,86,,
pcap,1776871256.1251333,192.168.1.4,UDP connection,connection,ip,20,small,,23.208.64.225,65206,443,82,,
pcap,1776871256.1266565,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1223,,
pcap,1776871256.1350827,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:83f::200a,59995,443,1292,,
pcap,1776871256.135162,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:83f::200a,59995,443,1292,,
pcap,1776871256.1351905,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:83f::200a,59995,443,1292,,
pcap,1776871256.135335,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,medium,,2404:6800:4007:83f::200a,59995,443,143,,
pcap,1776871256.1483624,2001:4860:4826:7700::,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,94,,
pcap,1776871256.1487336,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2001:4860:4826:7700::,52498,443,94,,
pcap,1776871256.1689744,2001:4860:4826:7700::,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,92,,
pcap,1776871256.202284,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2001:4860:4826:7700::,52498,443,95,,
pcap,1776871256.2306893,23.208.64.225,UDP connection,connection,ip,20,medium,,192.168.1.4,443,65206,288,,
pcap,1776871256.231077,192.168.1.4,UDP connection,connection,ip,20,small,,23.208.64.225,65206,443,77,,
pcap,1776871256.2361355,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,medium,,2001:4860:4826:7700::,52498,443,105,,
pcap,1776871256.236395,192.168.1.4,UDP connection,connection,ip,20,small,,23.208.64.225,65206,443,75,,
pcap,1776871256.2378802,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,medium,,2001:4860:4826:7700::,52498,443,288,,
pcap,1776871256.2431738,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1292,,
pcap,1776871256.2431738,2001:4860:4826:7700::,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,164,,
pcap,1776871256.2648914,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2001:4860:4826:7700::,52498,443,95,,
pcap,1776871256.2803802,23.208.64.225,UDP connection,connection,ip,20,small,,192.168.1.4,443,65206,67,,
pcap,1776871256.295045,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,102,,
pcap,1776871256.295045,2404:6800:4007:830::200e,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,102,,
pcap,1776871256.295045,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,102,,
pcap,1776871256.295045,2404:6800:4007:830::200e,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,102,,
pcap,1776871256.2954295,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,1292,,
pcap,1776871256.2954295,2404:6800:4007:830::200e,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,1292,,
pcap,1776871256.2954295,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,1292,,
pcap,1776871256.2954295,2404:6800:4007:830::200e,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,1292,,
pcap,1776871256.3146234,2404:6800:4007:830::200e,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,1292,,
pcap,1776871256.3146234,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,1292,,
pcap,1776871256.3146234,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,343,,
pcap,1776871256.3146234,2404:6800:4007:830::200e,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,346,,
pcap,1776871256.3146234,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,1011,,
pcap,1776871256.3146234,2404:6800:4007:830::200e,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,1004,,
pcap,1776871256.31482,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,106,,
pcap,1776871256.31482,2404:6800:4007:830::200e,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,87,,
pcap,1776871256.315814,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,medium,,2404:6800:4007:83f::200a,59995,443,140,,
pcap,1776871256.3160338,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:83f::200a,59995,443,93,,
pcap,1776871256.316796,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,medium,,2404:6800:4007:830::200e,59187,443,140,,
pcap,1776871256.316875,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:830::200e,59187,443,93,,
pcap,1776871256.3171287,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:83f::200a,59995,443,1288,,
pcap,1776871256.3171985,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:83f::200a,59995,443,1292,,
pcap,1776871256.3172295,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,medium,,2404:6800:4007:83f::200a,59995,443,257,,
pcap,1776871256.3243852,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,86,,
pcap,1776871256.3250268,2404:6800:4007:830::200e,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,84,,
pcap,1776871256.3519173,23.208.64.225,UDP connection,connection,ip,20,small,,192.168.1.4,443,65206,69,,
pcap,1776871256.35236,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:830::200e,59187,443,94,,
pcap,1776871256.3647041,2404:6800:4007:830::200e,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,1288,,
pcap,1776871256.3647041,2404:6800:4007:830::200e,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,1230,,
pcap,1776871256.3647041,2404:6800:4007:830::200e,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,85,,
pcap,1776871256.3651695,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:830::200e,59187,443,97,,
pcap,1776871256.3656344,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,medium,,2001:4860:4826:7700::,52498,443,105,,
pcap,1776871256.3661573,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,medium,,2404:6800:4007:830::200e,59187,443,103,,
pcap,1776871256.3696232,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:802::2001,63216,443,1292,,
pcap,1776871256.3802986,2001:4860:4826:7700::,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,94,,
pcap,1776871256.3883424,2404:6800:4007:830::200e,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,182,,
pcap,1776871256.3883424,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,182,,
pcap,1776871256.3893626,2001:4860:4826:7700::,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,92,,
pcap,1776871256.3991494,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,87,,
pcap,1776871256.3991494,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,87,,
pcap,1776871256.3991494,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,91,,
pcap,1776871256.3996754,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:83f::200a,59995,443,93,,
pcap,1776871256.3998373,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2001:4860:4826:7700::,52498,443,95,,
pcap,1776871256.4189413,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:830::200e,59187,443,94,,
pcap,1776871256.449502,2404:6800:4007:830::200e,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,85,,
pcap,1776871256.449502,2404:6800:4007:830::200e,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59187,85,,
pcap,1776871256.4499793,2001:4860:4826:7700::,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,89,,
pcap,1776871256.4499793,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1292,,
pcap,1776871256.4504426,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:802::2001,63216,443,1009,,
pcap,1776871256.4639652,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1180,,
pcap,1776871256.4639652,2001:4860:4826:7700::,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,89,,
pcap,1776871256.4639652,2001:4860:4826:7700::,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,234,,
pcap,1776871256.4741888,2404:6800:4007:802::2001,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,86,,
pcap,1776871256.4813433,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:802::2001,63216,443,94,,
pcap,1776871256.4958732,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2001:4860:4826:7700::,52498,443,99,,
pcap,1776871256.5594585,2404:6800:4007:802::2001,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,90,,
pcap,1776871256.5884879,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:802::2001,63216,443,94,,
pcap,1776871256.5978742,2001:4860:4826:7700::,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,88,,
pcap,1776871256.6689749,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,910,,
pcap,1776871256.6689749,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,247,,
pcap,1776871256.669371,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:83f::200a,59995,443,97,,
pcap,1776871256.7745924,2404:6800:4007:83f::200a,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,59995,86,,
pcap,1776871256.7769372,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,small,,2404:6800:4009:82b::2003,56002,443,86,,
pcap,1776871256.7924075,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,61216,53,66,,
pcap,1776871256.7924075,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,52764,53,66,,
pcap,1776871256.7924073,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,57266,53,66,,
pcap,1776871256.7926564,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,54734,53,86,,
pcap,1776871256.7928922,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,59191,53,86,,
pcap,1776871256.7930517,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,62069,53,86,,
pcap,1776871256.8827045,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1288,,
pcap,1776871256.8840058,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1292,,
pcap,1776871256.8840058,2404:6800:4007:802::2001,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,438,,
pcap,1776871256.8840058,2404:6800:4007:802::2001,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,84,,
pcap,1776871256.8843403,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:802::2001,63216,443,97,,
pcap,1776871256.8844824,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:802::2001,63216,443,93,,
pcap,1776871256.8854566,2404:6800:4009:82b::2003,TCP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,56002,86,,
pcap,1776871256.8856125,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,small,,2404:6800:4009:82b::2003,56002,443,74,,
pcap,1776871256.8861136,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,large,,2404:6800:4009:82b::2003,56002,443,1304,,
pcap,1776871256.8861136,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,large,,2404:6800:4009:82b::2003,56002,443,635,,
pcap,1776871257.0005636,2404:6800:4007:802::2001,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,86,,
pcap,1776871257.064656,2404:6800:4009:82b::2003,TCP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,56002,74,,
pcap,1776871257.07493,2404:6800:4009:82b::2003,TCP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,56002,74,,
pcap,1776871257.07493,2404:6800:4009:82b::2003,TCP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,56002,2514,,
pcap,1776871257.0750456,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,small,,2404:6800:4009:82b::2003,56002,443,74,,
pcap,1776871257.0764089,2404:6800:4009:82b::2003,TCP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,56002,8614,,
pcap,1776871257.0764718,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,small,,2404:6800:4009:82b::2003,56002,443,74,,
pcap,1776871257.0777004,2404:6800:4009:82b::2003,TCP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,56002,1294,,
pcap,1776871257.077763,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,small,,2404:6800:4009:82b::2003,56002,443,74,,
pcap,1776871257.13805,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:837::200e,60485,443,1292,,
pcap,1776871257.138134,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:837::200e,60485,443,1292,,
